Column,loan_amnt,funded_amnt,int_rate,installment,grade,emp_length,annual_inc,loan_status,purpose,addr_state,last_pymnt_amnt,avg_cur_bal,num_actv_rev_tl
3326,5000,5000,8.19,157.13,7,10.0,45000.0,Fully Paid,other,CA,4664.15,762.0,3
3329,2500,2500,20.89,94.05,4,10.0,33000.0,Fully Paid,other,NV,2469.75,7027.0,0
3345,2000,2000,14.47,68.82,5,1.0,62400.0,Fully Paid,other,MO,1942.82,13837.0,4
3346,35000,35000,20.89,944.71,4,6.0,210000.0,Fully Paid,other,IL,36112.17,30505.0,5
3363,25000,25000,12.98,842.11,6,6.0,150000.0,Fully Paid,other,CA,12594.52,422.0,2
3372,28000,28000,7.02,864.82,7,7.0,280000.0,Charged Off,other,NY,864.82,1271.0,13
3401,20000,20000,18.94,732.52,4,5.0,34000.0,Fully Paid,other,MA,32.06,1915.0,4
3410,7500,7500,7.56,233.51,7,9.0,51015.0,Fully Paid,other,KS,7564.87,583.0,17
3411,9500,9500,15.02,329.42,5,,40000.0,Charged Off,other,WI,329.42,10837.0,12
3426,25000,25000,22.35,695.46,4,6.0,143000.0,Fully Paid,other,TX,25097.78,29679.0,2
3432,4000,4000,15.02,138.71,5,5.0,39000.0,Fully Paid,other,TX,4043.39,8928.0,5
3446,3600,3600,8.19,113.13,7,10.0,150000.0,Fully Paid,other,TX,3460.04,9392.0,9
3486,6000,6000,8.81,190.27,7,10.0,140000.0,Fully Paid,other,MS,6081.8,29062.0,5
3497,18000,18000,27.27,552.55,3,2.0,70000.0,Fully Paid,other,AZ,18271.81,3733.0,9
3498,1500,1500,16.14,52.84,5,2.0,30000.0,Fully Paid,other,TN,7.89,2386.0,0
3504,15000,15000,8.19,471.37,7,,70000.0,Fully Paid,other,AZ,13983.28,27916.0,4
3506,1100,1100,7.02,33.98,7,2.0,120000.0,Fully Paid,other,OH,937.4,10264.0,7
3510,1000,1000,25.34,39.94,3,5.0,72000.0,Charged Off,other,KS,39.94,8198.0,2
3524,15000,15000,20.89,564.28,4,,18500.0,Charged Off,other,CA,564.28,1434.0,6
3539,2200,2200,20.89,82.77,4,2.0,53393.0,Fully Paid,other,MN,2262.06,11356.0,2
3551,7000,7000,15.02,242.73,5,1.0,100000.0,Fully Paid,other,IN,6958.46,15567.0,7
3565,32000,32000,7.02,988.36,7,6.0,54975.0,Fully Paid,other,IL,32260.21,11534.0,4
3568,17700,17700,24.37,513.01,3,1.0,80000.0,Fully Paid,other,IL,17774.05,5191.0,2
3587,40000,40000,11.8,885.75,6,1.0,140000.0,Charged Off,other,FL,885.75,16491.0,4
3593,10000,10000,27.27,306.97,3,1.0,90000.0,Charged Off,other,MO,306.97,21328.0,6
3602,6000,6000,13.56,203.79,5,7.0,35000.0,Fully Paid,other,LA,6076.64,13009.0,6
3608,5000,5000,16.14,176.14,5,6.0,40985.0,Fully Paid,other,TX,4865.99,2080.0,2
3610,6500,6500,15.02,225.39,5,3.0,110000.0,Fully Paid,other,FL,6543.39,13766.0,5
3620,1000,1000,23.4,38.92,3,9.0,77889.0,Charged Off,other,WA,0.0,4113.0,3
3635,35000,35000,8.19,712.87,7,,232143.0,Fully Paid,other,NY,35270.29,34694.0,2
3667,3000,3000,7.56,93.41,7,,130000.0,Fully Paid,other,CA,3002.04,3292.0,5
3670,6000,6000,16.14,211.36,5,8.0,126000.0,Fully Paid,other,CO,5851.76,41924.0,5
3677,35000,35000,22.35,973.64,4,1.0,125253.0,Fully Paid,other,MD,35765.78,52231.0,3
3696,10000,10000,16.14,352.27,5,8.0,65000.0,Fully Paid,other,CA,9807.35,1542.0,7
3699,20000,20000,11.8,662.38,6,4.0,72000.0,Fully Paid,other,AZ,19763.87,9406.0,2
3708,8000,8000,7.02,247.09,7,5.0,70000.0,Fully Paid,other,MA,8005.01,28441.0,5
3722,1000,1000,24.37,39.43,3,5.0,45000.0,Charged Off,other,MT,39.43,1806.0,2
3737,15175,15175,24.37,598.32,3,10.0,80000.0,Fully Paid,other,NJ,6117.51,35163.0,3
3738,10000,10000,14.47,344.07,5,5.0,119000.0,Fully Paid,other,CO,10013.51,29203.0,5
3784,5000,5000,13.56,169.83,5,1.0,35000.0,Fully Paid,other,KY,4719.03,20125.0,3
3810,35500,35500,15.02,844.92,5,10.0,89800.0,Fully Paid,other,NJ,35633.3,5644.0,4
3812,1500,1500,12.98,50.53,6,1.0,20000.0,Fully Paid,other,CA,988.9,1933.0,3
3813,8000,8000,8.19,251.4,7,10.0,109000.0,Fully Paid,other,WA,8081.23,40313.0,7
3817,1600,1600,15.02,55.49,5,1.0,70000.0,Fully Paid,other,CO,1616.69,7437.0,5
3842,4800,4800,12.98,161.69,6,3.0,177000.0,Charged Off,other,LA,161.69,20327.0,3
3854,30000,30000,11.8,664.31,6,10.0,39000.0,Fully Paid,other,MO,29727.4,11330.0,6
3866,10075,10075,27.27,309.28,3,10.0,20000.0,Charged Off,other,NJ,309.28,13303.0,1
3887,5000,5000,13.56,169.83,5,10.0,250000.0,Fully Paid,other,TX,5089.63,37810.0,3
3902,10000,10000,13.56,339.65,5,7.0,30000.0,Fully Paid,other,FL,14.01,1764.0,2
3906,1000,1000,24.37,39.43,3,10.0,51188.0,Fully Paid,other,FL,1003.4,1272.0,15
3914,3000,3000,16.91,106.83,5,10.0,46000.0,Fully Paid,other,NV,24.81,36754.0,2
3915,22000,22000,12.98,500.35,6,1.0,60000.0,Fully Paid,other,FL,21428.7,5116.0,2
3925,10000,10000,11.8,221.44,6,5.0,170000.0,Fully Paid,other,TX,9759.07,13924.0,8
3927,2500,2500,12.98,84.22,6,10.0,75000.0,Charged Off,other,MN,84.22,28668.0,4
3932,2000,2000,19.92,74.25,4,10.0,122000.0,Fully Paid,other,CA,2026.56,16711.0,18
3939,4800,4800,11.31,157.86,6,10.0,60000.0,Charged Off,other,CA,78.93,14018.0,6
3946,15000,15000,16.91,372.07,5,1.0,45000.0,Charged Off,other,OK,0.0,832.0,4
3951,5000,5000,8.81,158.56,7,4.0,90000.0,Fully Paid,other,FL,5070.37,25691.0,5
3964,1500,1500,14.47,51.61,5,10.0,30000.0,Fully Paid,other,FL,1504.56,4087.0,3
3976,11000,11000,11.8,364.31,6,6.0,84897.0,Fully Paid,other,OR,11068.51,15762.0,4
3980,2400,2400,23.4,93.41,3,1.0,55000.0,Fully Paid,other,WV,2409.77,4094.0,2
4001,5000,5000,7.56,155.67,7,6.0,50000.0,Fully Paid,other,OH,4659.0,2552.0,4
4005,2000,2000,8.81,63.43,7,1.0,125000.0,Fully Paid,other,CA,0.98,4053.0,3
4011,8000,8000,13.56,271.72,5,6.0,100000.0,Fully Paid,other,TX,7973.18,3676.0,11
4017,10000,10000,18.94,366.26,4,10.0,35000.0,Fully Paid,other,NV,10027.25,21888.0,4
4023,15000,15000,18.94,388.62,4,4.0,43157.0,Fully Paid,other,WY,15173.59,3577.0,2
4026,11200,11200,13.56,258.06,5,10.0,60000.0,Charged Off,other,MN,273.06,94048.0,2
4033,1000,1000,23.4,38.92,3,10.0,35500.0,Fully Paid,other,AR,16.86,3497.0,0
4052,3025,3025,11.8,100.19,6,,56594.0,Fully Paid,other,NC,3052.76,2089.0,17
4073,11000,11000,7.56,342.48,7,2.0,85000.0,Fully Paid,other,NY,10851.47,16702.0,4
4075,5000,5000,20.89,188.1,4,,24000.0,Charged Off,other,TX,188.1,1767.0,7
4094,7500,7500,10.72,244.55,6,9.0,137000.0,Fully Paid,other,TX,7590.99,16207.0,10
4102,5000,5000,11.8,165.6,6,1.0,100000.0,Fully Paid,other,FL,0.04,3997.0,12
4111,6000,6000,8.81,190.27,7,8.0,129869.0,Fully Paid,other,VA,6072.7,3729.0,8
4119,4000,4000,11.8,132.48,6,2.0,125000.0,Fully Paid,other,RI,3883.19,48734.0,3
4160,6000,6000,15.02,208.06,5,4.0,57000.0,Fully Paid,other,NC,6038.54,21500.0,2
4163,6500,6500,18.94,238.07,4,2.0,100000.0,Fully Paid,other,CA,6373.22,33604.0,8
4164,12000,12000,16.14,292.72,5,10.0,67100.0,Charged Off,other,FL,292.72,13043.0,2
4176,15000,15000,8.19,471.37,7,10.0,104000.0,Fully Paid,other,CA,15158.96,5471.0,3
4180,1000,1000,25.34,39.94,3,1.0,26000.0,Fully Paid,other,FL,16.25,4416.0,0
4195,5000,5000,6.46,153.16,7,8.0,30000.0,Fully Paid,other,CA,5006.59,1777.0,5
4217,7000,7000,7.56,217.94,7,10.0,45000.0,Fully Paid,other,TX,6895.7,3785.0,7
4223,20000,20000,27.27,613.94,3,4.0,180000.0,Fully Paid,other,FL,417.36,3502.0,8
4230,10000,10000,10.33,324.23,6,4.0,65000.0,Fully Paid,other,MO,309.75,39980.0,1
4233,9000,9000,10.72,293.46,6,1.0,100000.0,Fully Paid,other,KY,7809.61,5042.0,10
4255,6000,6000,12.98,202.11,6,10.0,110000.0,Fully Paid,other,RI,5934.46,16088.0,6
4259,3000,3000,11.8,99.36,6,10.0,65644.0,Fully Paid,other,ID,3002.95,37058.0,2
4271,6000,6000,16.14,211.36,5,5.0,60000.0,Fully Paid,other,OH,5849.25,14869.0,5
4282,10000,10000,24.37,289.84,3,4.0,160000.0,Fully Paid,other,TX,10203.77,60527.0,2
4295,20000,20000,19.92,528.99,4,2.0,25000.0,Fully Paid,other,AZ,20616.9,27756.0,2
4341,3025,3025,7.02,93.44,7,10.0,75000.0,Fully Paid,other,GA,2973.23,19719.0,6
4348,10000,10000,15.02,346.76,5,1.0,30000.0,Fully Paid,other,CA,10126.47,96.0,4
4351,18300,18300,11.31,601.81,6,10.0,120000.0,Fully Paid,other,GA,18478.23,21149.0,12
4360,22200,22200,18.94,813.1,4,1.0,265000.0,Charged Off,other,CA,0.0,31487.0,16
4386,10000,10000,12.98,336.85,6,,52144.8,Fully Paid,other,VA,10108.17,21304.0,5
4399,4850,4850,26.31,196.22,3,,22500.0,Fully Paid,other,AZ,4834.13,3635.0,3
4444,1000,1000,23.4,38.92,3,1.0,85000.0,Fully Paid,other,TX,1030.97,40722.0,0
4492,1000,1000,23.4,38.92,3,,28836.0,Fully Paid,other,MI,1006.5,574.0,1
4498,1000,1000,30.79,42.89,1,,7000.0,Fully Paid,other,MN,1017.96,2926.0,2
4512,2200,2200,26.31,89.01,3,9.0,43000.0,Charged Off,other,CA,89.01,1160.0,13
4515,20000,20000,7.56,622.68,7,6.0,380000.0,Fully Paid,other,WI,20054.6,31421.0,2
4559,7500,7500,14.47,258.05,5,1.0,42240.0,Charged Off,other,TX,958.05,2177.0,8
4567,2000,2000,11.31,65.78,6,7.0,66000.0,Fully Paid,other,CA,717.63,7428.0,3
4575,4100,4100,19.92,152.21,4,10.0,65000.0,Fully Paid,other,NV,4185.84,23699.0,5
4580,35000,35000,10.72,756.11,6,,84000.0,Fully Paid,other,KY,35053.67,44050.0,2
4593,2400,2400,19.92,89.1,4,10.0,37000.0,Fully Paid,other,AL,2429.22,1071.0,16
4600,14000,14000,15.02,333.21,5,5.0,45000.0,Charged Off,other,CA,167.0,2391.0,2
4606,4000,4000,12.98,134.74,6,,9200.0,Fully Paid,other,CA,3786.86,17584.0,5
4637,3000,3000,11.8,99.36,6,4.0,30000.0,Fully Paid,other,FL,2969.26,1489.0,6
4642,1600,1600,20.89,60.19,4,,18132.0,Fully Paid,other,NE,1604.87,718.0,6
4667,24000,24000,8.81,761.08,7,2.0,204000.0,Fully Paid,other,CA,23709.92,7204.0,7
4668,30000,30000,10.72,648.1,6,6.0,300000.0,Fully Paid,other,CO,30046.27,2403.0,3
4671,8000,8000,10.33,259.38,6,,55000.0,Fully Paid,other,NY,8109.2,3.0,2
4688,10000,10000,8.81,317.12,7,2.0,84000.0,Fully Paid,other,GA,10014.68,5670.0,6
4702,1600,1600,10.72,52.18,6,,30000.0,Charged Off,other,MI,0.0,781.0,12
4708,30000,30000,8.81,951.35,7,10.0,200000.0,Fully Paid,other,CA,29498.08,31759.0,1
4716,20000,20000,23.4,778.38,3,10.0,70000.0,Fully Paid,other,IL,20466.49,10017.0,8
4718,4000,4000,20.89,150.48,4,1.0,50000.0,Charged Off,other,CA,165.48,26001.0,2
4719,16000,16000,20.89,431.87,4,5.0,70000.0,Fully Paid,other,TX,15991.5,18715.0,4
4756,20000,20000,13.56,679.29,5,,55000.0,Fully Paid,other,MI,20054.99,1963.0,8
