Column,loan_amnt,funded_amnt,int_rate,installment,grade,emp_length,annual_inc,loan_status,purpose,addr_state,last_pymnt_amnt,avg_cur_bal,num_actv_rev_tl
3485,23625,23625,6.46,723.66,7,1.0,75000.0,Fully Paid,home_improvement,GA,23659.87,39374.0,4
3508,15000,15000,7.56,467.01,7,10.0,155000.0,Charged Off,home_improvement,NY,467.01,3389.0,3
3514,10000,10000,20.89,376.19,4,8.0,26100.0,Fully Paid,home_improvement,NC,9835.48,2139.0,3
3541,20000,20000,26.31,602.49,3,4.0,80000.0,Fully Paid,home_improvement,NY,20713.94,76813.0,4
3548,30000,30000,10.72,648.1,6,1.0,85000.0,Fully Paid,home_improvement,TN,29149.58,15860.0,3
3566,3600,3600,16.91,128.19,5,8.0,135000.0,Fully Paid,home_improvement,FL,3521.31,43170.0,1
3581,33625,33625,8.81,1066.3,7,3.0,475000.0,Fully Paid,home_improvement,AR,32374.98,76539.0,3
3603,1000,1000,23.4,38.92,3,,21000.0,Fully Paid,home_improvement,WA,1021.45,30765.0,3
3618,10000,10000,7.56,311.34,7,5.0,120000.0,Fully Paid,home_improvement,TX,10054.6,32811.0,4
3626,12000,12000,12.98,272.92,6,10.0,90000.0,Charged Off,home_improvement,AL,11943.58,16447.0,3
3638,7200,7200,8.19,226.26,7,10.0,65000.0,Fully Paid,home_improvement,MI,7219.66,14287.0,6
3641,10000,10000,11.31,328.86,6,1.0,62000.0,Fully Paid,home_improvement,FL,10146.41,220.0,3
3647,30000,30000,10.33,642.3,6,,100000.0,Fully Paid,home_improvement,AZ,30206.6,3133.0,1
3652,16000,16000,17.97,406.04,4,10.0,60000.0,Charged Off,home_improvement,TX,410.0,15853.0,7
3671,15000,15000,12.98,505.27,6,1.0,79950.0,Fully Paid,home_improvement,WA,71.24,39027.0,3
3675,25000,25000,8.19,509.19,7,10.0,125000.0,Charged Off,home_improvement,CA,509.19,35939.0,6
3707,16000,16000,13.56,543.43,5,10.0,230000.0,Fully Paid,home_improvement,NY,16060.27,2580.0,6
3727,5000,5000,23.4,194.6,3,6.0,93000.0,Fully Paid,home_improvement,MD,5110.5,17646.0,8
3753,20000,20000,6.46,612.62,7,1.0,175000.0,Fully Paid,home_improvement,TX,19617.03,7480.0,10
3763,35000,35000,18.94,906.77,4,7.0,56364.0,Charged Off,home_improvement,OH,906.77,3320.0,4
3765,20000,20000,16.14,704.53,5,3.0,100000.0,Fully Paid,home_improvement,CA,20197.27,2757.0,5
3783,18000,18000,6.46,551.36,7,4.0,78000.0,Fully Paid,home_improvement,WY,17237.32,16570.0,4
3799,12000,12000,14.47,282.16,5,8.0,242500.0,Charged Off,home_improvement,NC,282.16,38290.0,5
3802,25000,25000,14.47,587.82,5,1.0,75000.0,Fully Paid,home_improvement,CA,25160.78,38676.0,1
3840,5600,5600,14.47,192.68,5,10.0,70000.0,Fully Paid,home_improvement,FL,5564.51,14581.0,8
3850,4000,4000,8.81,126.85,7,2.0,48000.0,Fully Paid,home_improvement,MS,3938.62,1251.0,0
3861,7200,7200,16.91,256.38,5,,52000.0,Charged Off,home_improvement,VA,256.38,5445.0,10
3888,19200,19200,7.56,597.77,7,1.0,286000.0,Fully Paid,home_improvement,PA,18841.15,39761.0,3
3900,32000,32000,20.89,863.73,4,10.0,74000.0,Fully Paid,home_improvement,AZ,32317.35,12945.0,5
3903,30000,30000,24.37,869.5,3,1.0,115000.0,Fully Paid,home_improvement,CA,31072.29,1728.0,4
3907,8000,8000,11.31,263.09,6,,120000.0,Fully Paid,home_improvement,NY,1034.02,1387.0,8
3913,5000,5000,26.31,202.28,3,7.0,40000.0,Fully Paid,home_improvement,PA,5050.04,11486.0,8
3936,18100,18100,10.33,387.52,6,,77940.0,Fully Paid,home_improvement,OH,18127.53,7796.0,7
3945,10000,10000,16.91,356.08,5,10.0,54000.0,Fully Paid,home_improvement,NY,10025.46,1376.0,8
3950,24000,24000,11.8,531.45,6,4.0,140000.0,Fully Paid,home_improvement,FL,24157.33,25266.0,4
3956,13000,13000,13.56,299.53,5,10.0,43500.0,Fully Paid,home_improvement,AZ,12706.56,725.0,10
3959,26825,26825,18.94,982.49,4,10.0,125000.0,Charged Off,home_improvement,FL,982.49,11050.0,10
3967,5000,5000,7.02,154.44,7,9.0,27000.0,Fully Paid,home_improvement,FL,4781.18,293.0,1
3972,2000,2000,16.14,70.46,5,10.0,175000.0,Fully Paid,home_improvement,CA,1983.61,9257.0,3
3979,10000,10000,16.14,243.93,5,1.0,36000.0,Fully Paid,home_improvement,MS,10139.01,13166.0,3
3986,12000,12000,13.56,407.58,5,10.0,62800.0,Fully Paid,home_improvement,TX,12028.75,8447.0,2
3999,5000,5000,10.72,163.04,6,10.0,189000.0,Fully Paid,home_improvement,NC,4833.76,12329.0,4
4000,4000,4000,8.81,126.85,7,,45000.0,Charged Off,home_improvement,CA,126.85,7149.0,7
4020,35000,35000,16.14,853.74,5,8.0,142640.0,Charged Off,home_improvement,CA,20.0,550.0,7
4054,16000,16000,14.47,376.21,5,10.0,100000.0,Fully Paid,home_improvement,IL,15863.18,45505.0,2
4065,37000,37000,8.19,753.6,7,6.0,200000.0,Fully Paid,home_improvement,MA,37335.67,41028.0,2
4067,16000,16000,8.81,507.39,7,3.0,103000.0,Fully Paid,home_improvement,OR,16020.28,22581.0,4
4099,5000,5000,13.56,169.83,5,,30000.0,Fully Paid,home_improvement,KY,46.73,12591.0,3
4117,7000,7000,7.56,217.94,7,6.0,46800.0,Fully Paid,home_improvement,OR,6521.27,13217.0,1
4126,5500,5500,8.19,172.84,7,10.0,59000.0,Fully Paid,home_improvement,MI,5542.42,4735.0,5
4128,25600,25600,13.56,589.85,5,1.0,110000.0,Charged Off,home_improvement,CA,589.85,59331.0,2
4134,12000,12000,13.56,276.49,5,1.0,43000.0,Fully Paid,home_improvement,GA,8067.1,41900.0,2
4138,9100,9100,11.31,299.27,6,10.0,165000.0,Fully Paid,home_improvement,NY,2154.92,65843.0,2
4158,35000,35000,16.91,868.15,5,1.0,140000.0,Fully Paid,home_improvement,WA,35499.04,70953.0,2
4185,15000,15000,11.8,332.16,6,,45000.0,Charged Off,home_improvement,PA,332.16,2787.0,6
4202,30000,30000,26.31,903.73,3,10.0,96000.0,Charged Off,home_improvement,TN,903.73,14660.0,3
4206,24000,24000,10.33,513.84,6,8.0,92722.0,Fully Paid,home_improvement,WA,24390.16,18453.0,3
4211,8400,8400,16.14,295.9,5,1.0,35550.0,Fully Paid,home_improvement,NH,8505.45,2450.0,7
4213,22850,22850,11.31,751.44,6,2.0,30000.0,Charged Off,home_improvement,CT,751.44,1313.0,1
4240,10000,10000,11.8,221.44,6,10.0,25000.0,Fully Paid,home_improvement,TN,10111.28,44083.0,4
4269,16000,16000,10.72,345.65,6,6.0,285000.0,Charged Off,home_improvement,TX,0.0,45137.0,2
4274,3925,3925,11.31,129.08,6,,22968.0,Fully Paid,home_improvement,FL,3961.99,1248.0,4
4298,35000,35000,11.31,1151.01,6,10.0,84000.0,Fully Paid,home_improvement,NY,34700.07,24424.0,3
4306,6000,6000,8.19,188.55,7,10.0,65000.0,Fully Paid,home_improvement,LA,5927.38,25588.0,2
4328,5700,5700,14.47,196.12,5,6.0,134000.0,Fully Paid,home_improvement,MS,5716.04,42888.0,4
4338,20000,20000,16.91,712.16,5,8.0,124000.0,Charged Off,home_improvement,FL,712.16,1156.0,1
4339,11200,11200,8.19,351.95,7,1.0,139000.0,Fully Paid,home_improvement,FL,10440.91,37114.0,5
4343,20000,20000,11.8,442.88,6,1.0,172000.0,Fully Paid,home_improvement,CA,20101.61,31876.0,3
4344,6000,6000,11.8,198.72,6,2.0,120000.0,Fully Paid,home_improvement,IL,405.86,26462.0,7
4366,15000,15000,15.02,520.13,5,,70700.0,Fully Paid,home_improvement,AK,15143.94,19183.0,4
4367,11000,11000,10.33,235.51,6,10.0,112000.0,Fully Paid,home_improvement,CA,1128.82,48991.0,4
4372,7000,7000,7.02,216.21,7,10.0,80000.0,Fully Paid,home_improvement,MO,7039.59,1179.0,6
4393,6000,6000,6.46,183.79,7,10.0,65000.0,Fully Paid,home_improvement,NC,2038.29,24179.0,3
4400,1000,1000,23.4,38.92,3,10.0,35411.0,Fully Paid,home_improvement,MI,749.54,3051.0,1
4416,3600,3600,14.47,123.87,5,10.0,82000.0,Fully Paid,home_improvement,FL,3573.04,7886.0,10
4428,28000,28000,16.14,683.0,5,1.0,70000.0,Charged Off,home_improvement,MT,683.0,11286.0,1
4437,10000,10000,7.02,308.87,7,10.0,100000.0,Fully Paid,home_improvement,MN,9856.67,13976.0,3
4459,25000,25000,10.33,535.25,6,10.0,150000.0,Fully Paid,home_improvement,TX,2647.98,51496.0,4
4467,5000,5000,19.92,185.62,4,4.0,60000.0,Charged Off,home_improvement,PA,200.62,6440.0,4
4487,11000,11000,10.33,235.51,6,10.0,97000.0,Fully Paid,home_improvement,TX,11075.75,12881.0,3
4495,15000,15000,12.98,505.27,6,4.0,56000.0,Charged Off,home_improvement,MI,505.27,7385.0,3
4504,5000,5000,7.56,155.67,7,7.0,220000.0,Fully Paid,home_improvement,CA,5005.51,21824.0,10
4513,5000,5000,14.47,172.04,5,7.0,70000.0,Fully Paid,home_improvement,NY,5050.24,4406.0,0
4537,4000,4000,11.8,132.48,6,10.0,100000.0,Fully Paid,home_improvement,RI,4006.56,35028.0,3
4557,5400,5400,10.33,175.09,6,10.0,55000.0,Fully Paid,home_improvement,UT,5324.14,4421.0,2
4566,16000,16000,10.72,345.65,6,5.0,185000.0,Fully Paid,home_improvement,NY,16025.01,4882.0,4
4572,30000,30000,16.14,731.78,5,7.0,167000.0,Fully Paid,home_improvement,CA,30097.7,61387.0,2
4581,2800,2800,10.33,90.79,6,10.0,85000.0,Fully Paid,home_improvement,MI,2820.09,10616.0,6
4591,16500,16500,19.92,436.42,4,10.0,53645.0,Fully Paid,home_improvement,FL,16548.39,17700.0,4
4602,5400,5400,8.19,169.7,7,,85000.0,Fully Paid,home_improvement,GA,5304.27,27659.0,6
4620,28000,28000,13.56,645.15,5,1.0,145000.0,Fully Paid,home_improvement,NY,27708.74,10433.0,3
4621,12800,12800,7.02,395.35,7,10.0,74000.0,Fully Paid,home_improvement,NY,12918.68,22551.0,7
4622,10000,10000,14.47,344.07,5,10.0,100000.0,Fully Paid,home_improvement,IN,9451.76,29178.0,2
4624,36000,36000,16.91,1281.89,5,10.0,177440.0,Fully Paid,home_improvement,FL,36954.05,4759.0,1
4626,2000,2000,15.02,69.36,5,2.0,175000.0,Fully Paid,home_improvement,SC,1941.09,32397.0,3
4665,35325,35325,8.81,1120.21,7,7.0,145000.0,Charged Off,home_improvement,CA,1120.21,4505.0,2
4669,3500,3500,11.31,115.11,6,10.0,65200.0,Fully Paid,home_improvement,VA,3389.91,19390.0,4
4670,12000,12000,10.72,391.28,6,10.0,114000.0,Fully Paid,home_improvement,OK,11531.4,8632.0,6
4673,15000,15000,17.97,542.07,4,10.0,72000.0,Fully Paid,home_improvement,FL,15103.14,26010.0,5
4674,16000,16000,13.56,368.66,5,10.0,87912.0,Charged Off,home_improvement,CA,368.66,26264.0,8
4694,10000,10000,16.14,352.27,5,1.0,171000.0,Fully Paid,home_improvement,LA,9761.3,5503.0,2
4697,35000,35000,13.56,1188.76,5,4.0,220000.0,Fully Paid,home_improvement,CO,35566.88,31352.0,3
4699,6000,6000,16.14,211.36,5,10.0,160000.0,Fully Paid,home_improvement,MN,6107.01,15759.0,9
4704,35000,35000,16.14,1232.92,5,10.0,91500.0,Charged Off,home_improvement,MA,1232.92,888.0,8
4705,8675,8675,19.92,322.05,4,1.0,30000.0,Fully Paid,home_improvement,NJ,8670.21,6.0,1
4709,3000,3000,7.02,92.66,7,1.0,72000.0,Fully Paid,home_improvement,UT,2956.45,19549.0,1
4710,15000,15000,19.92,396.75,4,1.0,360000.0,Fully Paid,home_improvement,AZ,15018.56,37922.0,6
4712,25000,25000,16.14,609.82,5,10.0,98500.0,Charged Off,home_improvement,IL,609.82,3286.0,0
4715,16000,16000,10.72,345.65,6,10.0,78000.0,Charged Off,home_improvement,NJ,345.65,22768.0,5
